		  NONPERIODIC TEMPLATES TEST
-------------------------------------------------------------------------------------
		  COMPUTATIONAL INFORMATION
-------------------------------------------------------------------------------------
	LAMBDA = 0.960938	M = 500	N = 8	m = 9	n = 4000
-------------------------------------------------------------------------------------
		F R E Q U E N C Y
Template   W_1  W_2  W_3  W_4  W_5  W_6  W_7  W_8    Chi^2   P_value Assignment Index
010011111    1    0    0    0    2    0    1    0  6.036945 0.643093 SUCCESS  59
010100011    3    0    2    1    0    0    0    1  9.462691 0.304778 SUCCESS  60
010100111    1    0    1    0    2    0    3    0  9.462691 0.304778 SUCCESS  61
010101011    0    1    0    2    1    1    0    3  8.486271 0.387466 SUCCESS  62
010101111    0    0    0    1    2    0    2    2  7.344356 0.499975 SUCCESS  63
010110011    1    1    2    0    1    0    1    1  3.107685 0.927419 SUCCESS  64
010110111    1    0    4    0    1    2    0    0 14.841277 0.062306 SUCCESS  65
010111011    1    2    2    1    0    1    0    0  5.226020 0.733168 SUCCESS  66
010111111    0    1    0    0    0    1    1    2  5.060525 0.751088 SUCCESS  67
011000111    0    1    0    1    1    1    0    1  2.942190 0.937933 SUCCESS  68
011001111    0    0    0    3    0    2    0    0 11.415531 0.179248 SUCCESS  69
011010111    0    0    1    0    1    2    1    1  4.084105 0.849457 SUCCESS  70
011011111    0    4    0    0    2    1    1    3 18.267022 0.019311 SUCCESS  71
011101111    2    1    2    3    2    2    1    0  9.959176 0.267903 SUCCESS  72
011111111    2    1    0    1    1    0    0    2  5.226020 0.733168 SUCCESS  73
100000000    0    0    0    2    0    1    3    1  9.462691 0.304778 SUCCESS  74
100010000    0    1    2    1    0    1    1    0  4.084105 0.849457 SUCCESS  75
100100000    1    0    1    2    3    2    2    0  9.793681 0.279807 SUCCESS  76
100101000    1    0    0    2    0    0    3    1  9.462691 0.304778 SUCCESS  77
100110000    0    1    0    0    0    1    3    0  9.297196 0.317849 SUCCESS  78
100111000    2    1    2    0    1    1    0    0  5.226020 0.733168 SUCCESS  79
101000000    0    0    0    0    0    2    0    1  7.013366 0.535191 SUCCESS  80
101000100    1    2    1    0    2    1    2    1  4.415095 0.817866 SUCCESS  81
101001000    0    0    1    2    3    1    2    0  9.628186 0.292098 SUCCESS  82
101001100    1    1    0    0    1    1    1    0  2.942190 0.937933 SUCCESS  83
101010000    2    1    3    0    0    1    2    1  8.651766 0.372518 SUCCESS  84
101010100    0    0    1    0    0    1    1    2  5.060525 0.751088 SUCCESS  85
101011000    1    0    0    1    0    1    0    0  4.895030 0.768734 SUCCESS  86
101011100    0    1    3    1    0    3    4    0 21.527273 0.005871 FAILURE  87
101100000    3    1    1    2    1    0    2    2  8.817261 0.357946 SUCCESS  88
101100100    2    2    1    0    1    2    1    1  4.415095 0.817866 SUCCESS  89
101101000    2    2    2    1    0    2    0    3 10.935596 0.205375 SUCCESS  90
101101100    1    3    2    1    1    0    0    1  7.509851 0.482750 SUCCESS  91
101110000    1    1    2    2    1    2    1    1  3.438675 0.903897 SUCCESS  92
101110100    1    2    1    0    1    1    0    0  4.084105 0.849457 SUCCESS  93
101111000    2    0    2    0    1    0    0    1  6.202440 0.624567 SUCCESS  94
101111100    0    0    1    2    3    1    1    0  8.486271 0.387466 SUCCESS  95
110000000    0    1    0    1    0    1    4    1 12.722941 0.121745 SUCCESS  96
110000010    0    1    3    1    2    1    1    2  7.675345 0.465808 SUCCESS  97
110000100    1    1    0    0    1    1    1    1  1.965770 0.982043 SUCCESS  98
110001000    0    0    2    0    0    0    0    0  7.989786 0.434469 SUCCESS  99
110001010    0    1    3    0    2    1    0    0  9.462691 0.304778 SUCCESS 100
110010000    1    1    0    1    2    2    0    0  5.226020 0.733168 SUCCESS 101
110010010    0    1    1    2    0    0    1    0  5.060525 0.751088 SUCCESS 102
110010100    2    0    0    2    0    1    3    0 10.604606 0.225124 SUCCESS 103
110011000    1    1    1    0    0    1    1    0  2.942190 0.937933 SUCCESS 104
110011010    0    0    2    2    2    1    1    1  5.391515 0.715027 SUCCESS 105
110100000    1    2    0    1    0    2    0    2  6.367935 0.606091 SUCCESS 106
110100010    1    1    0    0    1    2    1    1  3.107685 0.927419 SUCCESS 107
110100100    1    0    1    3    1    0    0    0  8.320776 0.402779 SUCCESS 108
110101000    3    1    2    1    2    3    2    1 12.243006 0.140686 SUCCESS 109
110101010    0    0    0    1    1    0    1    5 21.196283 0.006644 FAILURE 110
110101100    3    0    1    0    1    2    1    1  7.509851 0.482750 SUCCESS 111
110110000    2    0    0    1    3    1    1    2  8.651766 0.372518 SUCCESS 112
110110010    1    3    0    0    1    1    1    0  7.344356 0.499975 SUCCESS 113
110110100    1    2    1    1    1    0    0    3  7.509851 0.482750 SUCCESS 114
110111000    2    1    3    0    1    1    1    2  7.675345 0.465808 SUCCESS 115
110111010    1    3    1    0    0    3    0    0 12.722941 0.121745 SUCCESS 116
110111100    3    0    2    0    2    0    0    0 11.581026 0.170899 SUCCESS 117
111000000    1    1    0    2    0    2    1    1  4.249600 0.833931 SUCCESS 118
111000010    1    2    0    1    2    2    0    0  6.367935 0.606091 SUCCESS 119
111000100    0    0    3    1    0    2    0    1  9.462691 0.304778 SUCCESS 120
111000110    3    1    2    1    0    1    1    2  7.675345 0.465808 SUCCESS 121
111001000    1    1    2    1    2    2    0    1  4.415095 0.817866 SUCCESS 122
111001010    2    0    0    2    0    1    1    0  6.202440 0.624567 SUCCESS 123
111001100    0    1    2    1    0    2    2    1  5.391515 0.715027 SUCCESS 124
111010000    1    4    0    1    0    2    1    1 12.888436 0.115746 SUCCESS 125
111010010    2    0    1    1    1    0    0    0  5.060525 0.751088 SUCCESS 126
111010100    2    1    0    2    1    1    2    1  4.415095 0.817866 SUCCESS 127
111010110    1    1    1    0    0    2    1    1  3.107685 0.927419 SUCCESS 128
111011000    0    0    0    1    3    0    0    2 10.439111 0.235548 SUCCESS 129
111011010    0    0    0    2    2    0    1    2  7.344356 0.499975 SUCCESS 130
111011100    1    2    1    1    2    1    1    3  6.698925 0.569437 SUCCESS 131
111100000    0    1    1    1    1    0    1    1  1.965770 0.982043 SUCCESS 132
111100010    1    1    1    1    0    2    0    1  3.107685 0.927419 SUCCESS 133
111100100    0    0    0    1    1    1    0    0  4.895030 0.768734 SUCCESS 134
111100110    0    1    2    1    2    1    1    0  4.249600 0.833931 SUCCESS 135
111101000    0    2    0    2    0    2    0    1  7.344356 0.499975 SUCCESS 136
111101010    1    0    0    2    2    0    1    5 22.503693 0.004063 FAILURE 137
111101100    1    0    0    0    2    1    1    2  5.226020 0.733168 SUCCESS 138
111101110    2    3    1    1    1    2    1    2  7.840840 0.449170 SUCCESS 139
111110000    0    5    0    2    0    0    1    0 23.314618 0.002983 FAILURE 140
111110010    0    1    0    1    1    2    1    0  4.084105 0.849457 SUCCESS 141
111110100    1    1    0    1    1    1    0    1  1.965770 0.982043 SUCCESS 142
111110110    0    1    0    2    2    0    1    1  5.226020 0.733168 SUCCESS 143
111111000    0    4    1    0    0    1    0    3 18.101527 0.020478 SUCCESS 144
111111010    2    1    0    1    2    1    0    4 14.030352 0.080978 SUCCESS 145
111111100    0    2    0    0    0    0    0    0  7.989786 0.434469 SUCCESS 146
111111110    2    1    0    1    1    0    0    3  8.486271 0.387466 SUCCESS 147

		  NONPERIODIC TEMPLATES TEST
-------------------------------------------------------------------------------------
		  COMPUTATIONAL INFORMATION
-------------------------------------------------------------------------------------
	LAMBDA = 0.960938	M = 500	N = 8	m = 9	n = 4000
-------------------------------------------------------------------------------------
		F R E Q U E N C Y
Template   W_1  W_2  W_3  W_4  W_5  W_6  W_7  W_8    Chi^2   P_value Assignment Index
-------------------------------------------------------------------------------------
000000001    1    0    1    2    1    0    1    1  3.107685 0.927419 SUCCESS   0
000000011    0    0    1    1    1    2    1    1  3.107685 0.927419 SUCCESS   1
000000101    2    0    1    0    0    0    0    1  6.036945 0.643093 SUCCESS   2
000000111    0    1    0    1    2    2    0    0  6.202440 0.624567 SUCCESS   3
000001001    1    0    1    1    0    0    0    0  4.895030 0.768734 SUCCESS   4
000001011    3    0    3    0    1    3    1    0 16.148687 0.040301 SUCCESS   5
000001101    0    0    0    0    0    1    0    1  5.871451 0.661629 SUCCESS   6
000001111    2    2    1    1    2    1    1    0  4.415095 0.817866 SUCCESS   7
000010001    2    2    1    5    1    2    0    1 21.692768 0.005518 FAILURE   8
000010011    0    0    0    0    0    0    0    0  7.824291 0.450820 SUCCESS   9
000010101    2    0    0    0    0    0    2    1  7.178861 0.517464 SUCCESS  10
000010111    3    1    2    0    1    1    1    0  7.509851 0.482750 SUCCESS  11
000011001    0    1    1    0    0    4    3    2 18.267022 0.019311 SUCCESS  12
000011011    1    0    1    0    0    0    0    1  4.895030 0.768734 SUCCESS  13
000011101    2    1    0    2    1    2    1    3  8.817261 0.357946 SUCCESS  14
000011111    1    0    0    4    2    0    1    0 14.841277 0.062306 SUCCESS  15
000100011    0    0    1    3    1    2    0    1  8.486271 0.387466 SUCCESS  16
000100101    1    0    3    4    1    0    1    0 17.125107 0.028832 SUCCESS  17
000100111    1    2    1    0    0    2    1    1  4.249600 0.833931 SUCCESS  18
000101001    0    3    1    0    4    2    1    1 17.290602 0.027221 SUCCESS  19
000101011    3    1    2    0    0    1    2    1  8.651766 0.372518 SUCCESS  20
000101101    1    2    0    1    0    1    1    0  4.084105 0.849457 SUCCESS  21
000101111    1    2    1    2    1    0    1    0  4.249600 0.833931 SUCCESS  22
000110011    1    1    1    0    1    2    4    2 13.053931 0.110007 SUCCESS  23
000110101    2    2    0    0    0    2    0    3 11.746521 0.162877 SUCCESS  24
000110111    1    0    0    1    0    1    0    3  8.320776 0.402779 SUCCESS  25
000111001    0    2    4    2    2    1    0    1 15.172267 0.055881 SUCCESS  26
000111011    0    0    0    1    3    0    1    2  9.462691 0.304778 SUCCESS  27
000111101    1    1    0    0    0    2    1    0  5.060525 0.751088 SUCCESS  28
000111111    1    0    1    5    0    0    0    1 21.196283 0.006644 FAILURE  29
001000011    0    0    1    4    0    0    1    1 13.699362 0.089946 SUCCESS  30
001000101    1    3    2    2    1    2    1    0  8.817261 0.357946 SUCCESS  31
001000111    0    0    1    2    1    2    0    0  6.202440 0.624567 SUCCESS  32
001001011    1    2    3    2    1    1    1    0  7.675345 0.465808 SUCCESS  33
001001101    0    0    0    2    1    2    0    0  7.178861 0.517464 SUCCESS  34
001001111    2    2    1    0    0    2    0    0  7.344356 0.499975 SUCCESS  35
001010011    2    0    1    0    2    1    2    1  5.391515 0.715027 SUCCESS  36
001010101    1    0    0    2    1    0    1    1  4.084105 0.849457 SUCCESS  37
001010111    3    3    2    1    1    2    1    0 12.077511 0.147779 SUCCESS  38
001011011    0    6    0    0    0    1    0    0 32.764380 0.000068 FAILURE  39
001011101    2    1    2    0    2    1    0    1  5.391515 0.715027 SUCCESS  40
001011111    0    0    1    2    1    0    2    0  6.202440 0.624567 SUCCESS  41
001100101    0    1    0    0    1    0    0    0  5.871451 0.661629 SUCCESS  42
001100111    0    1    1    1    0    1    1    2  3.107685 0.927419 SUCCESS  43
001101011    1    3    0    1    0    1    2    1  7.509851 0.482750 SUCCESS  44
001101101    0    0    2    0    1    1    1    0  5.060525 0.751088 SUCCESS  45
001101111    1    0    0    0    0    1    2    2  6.202440 0.624567 SUCCESS  46
001110101    2    2    1    0    1    3    1    1  7.675345 0.465808 SUCCESS  47
001110111    0    0    0    0    3    0    0    1 10.273616 0.246344 SUCCESS  48
001111011    2    0    2    1    0    2    0    1  6.367935 0.606091 SUCCESS  49
001111101    1    3    0    0    0    0    0    1  9.297196 0.317849 SUCCESS  50
001111111    2    0    1    3    0    1    2    1  8.651766 0.372518 SUCCESS  51
010000011    1    0    0    1    1    0    3    2  8.486271 0.387466 SUCCESS  52
010000111    1    1    1    4    0    0    1    0 12.722941 0.121745 SUCCESS  53
010001011    1    1    1    3    0    1    1    0  6.367935 0.606091 SUCCESS  54
010001111    1    0    2    1    1    2    0    1  4.249600 0.833931 SUCCESS  55
010010011    1    0    0    1    2    1    0    0  5.060525 0.751088 SUCCESS  56
010010111    0    1    3    1    2    1    0    0  8.486271 0.387466 SUCCESS  57
010011011    1    0    0    0    2    2    1    0  6.202440 0.624567 SUCCESS  58
010011111    2    1    1    0    0    1    2    2  5.391515 0.715027 SUCCESS  59
010100011    1    0    1    0    3    3    1    0 11.746521 0.162877 SUCCESS  60
010100111    2    0    1    0    0    1    2    1  5.226020 0.733168 SUCCESS  61
010101011    1    0    0    2    2    1    2    3  9.793681 0.279807 SUCCESS  62
010101111    3    3    2    1    4    0    1    0 21.692768 0.005518 FAILURE  63
010110011    0    0    1    0    2    0    0    2  7.178861 0.517464 SUCCESS  64
010110111    0    2    1    1    0    0    0    1  5.060525 0.751088 SUCCESS  65
010111011    2    2    3    1    1    3    2    0 13.219426 0.104520 SUCCESS  66
010111111    1    2    0    1    2    0    2    0  6.367935 0.606091 SUCCESS  67
011000111    2    0    0    0    0    0    0    2  8.155281 0.418451 SUCCESS  68
011001111    0    1    1    1    0    1    2    2  4.249600 0.833931 SUCCESS  69
011010111    1    2    0    2    0    1    1    2  5.391515 0.715027 SUCCESS  70
011011111    0    1    1    2    1    1    0    3  7.509851 0.482750 SUCCESS  71
011101111    0    0    1    0    2    2    0    0  7.178861 0.517464 SUCCESS  72
011111111    2    1    0    3    0    0    2    2 10.770101 0.215069 SUCCESS  73
100000000    1    0    2    2    1    0    1    1  4.249600 0.833931 SUCCESS  74
100010000    1    0    1    4    1    0    3    0 17.125107 0.028832 SUCCESS  75
100100000    0    0    2    1    0    1    3    1  8.486271 0.387466 SUCCESS  76
100101000    0    1    1    1    3    2    1    0  7.509851 0.482750 SUCCESS  77
100110000    2    2    1    1    2    1    0    1  4.415095 0.817866 SUCCESS  78
100111000    1    0    3    1    2    0    2    2  9.793681 0.279807 SUCCESS  79
101000000    0    1    1    0    1    1    0    2  4.084105 0.849457 SUCCESS  80
101000100    1    1    2    2    1    1    2    0  4.415095 0.817866 SUCCESS  81
101001000    0    1    0    0    0    0    3    1  9.297196 0.317849 SUCCESS  82
101001100    2    1    0    0    2    0    1    0  6.202440 0.624567 SUCCESS  83
101010000    2    1    0    0    1    1    1    0  4.084105 0.849457 SUCCESS  84
101010100    3    0    0    0    0    1    2    0 10.439111 0.235548 SUCCESS  85
101011000    3    2    2    0    0    0    2    0 11.746521 0.162877 SUCCESS  86
101011100    1    2    0    3    1    3    1    1 10.935596 0.205375 SUCCESS  87
101100000    1    2    3    0    1    2    1    0  8.651766 0.372518 SUCCESS  88
101100100    0    3    1    2    1    0    0    0  9.462691 0.304778 SUCCESS  89
101101000    2    1    1    0    1    0    3    2  8.651766 0.372518 SUCCESS  90
101101100    0    3    0    2    1    1    1    1  7.509851 0.482750 SUCCESS  91
101110000    3    1    0    3    0    2    0    0 13.864857 0.085357 SUCCESS  92
101110100    1    0    0    0    2    1    2    1  5.226020 0.733168 SUCCESS  93
101111000    0    3    2    0    0    0    0    3 14.841277 0.062306 SUCCESS  94
101111100    2    0    2    1    1    1    0    2  5.391515 0.715027 SUCCESS  95
110000000    0    0    1    1    0    1    0    0  4.895030 0.768734 SUCCESS  96
110000010    3    0    2    2    1    1    1    0  8.651766 0.372518 SUCCESS  97
110000100    1    2    1    2    0    0    0    1  5.226020 0.733168 SUCCESS  98
110001000    0    0    1    1    1    0    3    1  7.344356 0.499975 SUCCESS  99
110001010    1    0    2    0    2    1    1    1  4.249600 0.833931 SUCCESS 100
110010000    0    3    1    2    0    2    2    0 10.770101 0.215069 SUCCESS 101
